"date","TEAM","RANK_RATE","WIN","LOSE","DRAW","WRA","AB_RATE","HIT","HR","SB","RUN","R","ER","ERR","HRA","LRA","BRA","ERA","CONTINUE_GAME","H2","H3","BB","HP","SF"
"20180826","KT","0.3333","0.4118","0.4471","0.1412","0.4790000021457672","3.9012","9.7412","0.7529","1.4235","5.7059","5.9294","5.3294","1.0118","0.286","0.434","0.356","5.49","2","2.1412","0.3294","3.5412","0.4706","0.5529"
"20180828","KT","0.3333","0.4118","0.4471","0.1412","0.4790000021457672","3.9012","9.7412","0.7529","1.4235","5.7059","5.9294","5.3294","1.0118","0.286","0.434","0.356","5.49","2","2.1412","0.3294","3.5412","0.4706","0.5529"
"20180829","KT","0.3333","0.4118","0.4471","0.1412","0.4790000021457672","3.9012","9.7412","0.7529","1.4235","5.7059","5.9294","5.3294","1.0118","0.286","0.434","0.356","5.49","2","2.1412","0.3294","3.5412","0.4706","0.5529"
"20180830","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180831","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180901","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180902","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180903","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180904","KT","0.3333","0.4070","0.4535","0.1395","0.4729999899864197","3.9023","9.6977","0.7442","1.4186","5.6628","5.9070","5.3023","1.0233","0.285","0.432","0.355","5.47","-1","2.1163","0.3256","3.5233","0.4767","0.5465"
"20180905","KT","0.1667","0.4023","0.4598","0.1379","0.46700000762939453","3.8995","9.6437","0.7356","1.4138","5.6322","5.9195","5.3103","1.0230","0.283","0.429","0.354","5.48","-2","2.1034","0.3218","3.5517","0.4713","0.5402"
"20180906","KT","0.1667","0.3977","0.4659","0.1364","0.460999995470047","3.9020","9.6591","0.7500","1.3977","5.6136","5.9545","5.3409","1.0341","0.284","0.43","0.354","5.51","-3","2.0909","0.3295","3.5568","0.4659","0.5341"
"20180907","KT","0.1667","0.4045","0.4607","0.1348","0.46799999475479126","3.8979","9.6292","0.7416","1.3820","5.5955","5.9213","5.3034","1.0337","0.283","0.429","0.354","5.46","1","2.0787","0.3371","3.5506","0.4831","0.5281"
"20180908","KT","0.1667","0.4000","0.4667","0.1333","0.4620000123977661","3.9015","9.6000","0.7444","1.3889","5.5889","5.9889","5.3778","1.0333","0.282","0.428","0.354","5.55","-1","2.0556","0.3444","3.5889","0.4778","0.5222"
"20180909","KT","0.1667","0.4000","0.4667","0.1333","0.4620000123977661","3.9015","9.6000","0.7444","1.3889","5.5889","5.9889","5.3778","1.0333","0.282","0.428","0.354","5.55","-1","2.0556","0.3444","3.5889","0.4778","0.5222"
"20180910","KT","0.1667","0.4000","0.4667","0.1333","0.4620000123977661","3.9015","9.6000","0.7444","1.3889","5.5889","5.9889","5.3778","1.0333","0.282","0.428","0.354","5.55","-1","2.0556","0.3444","3.5889","0.4778","0.5222"
"20180911","KT","0.1667","0.4000","0.4667","0.1333","0.4620000123977661","3.9015","9.6000","0.7444","1.3889","5.5889","5.9889","5.3778","1.0333","0.282","0.428","0.354","5.55","-1","2.0556","0.3444","3.5889","0.4778","0.5222"
"20180912","KT","0.1667","0.3956","0.4725","0.1319","0.4560000002384186","3.9113","9.6264","0.7473","1.3846","5.5934","6.0769","5.4725","1.0220","0.282","0.429","0.354","5.65","-2","2.0549","0.3516","3.5934","0.4835","0.5165"
"20180403","LG","0.8333","1.0000","0.0000","0.0000","1","4.1111","11.0000","1.0000","0.0000","7.0000","6.0000","2.0000","1.0000","0.297","0.378","0.366","2","1","0.0000","0.0000","4.0000","0.0000","0.0000"
"20180404","LG","0.8333","1.0000","0.0000","0.0000","1","4.1111","11.0000","1.0000","0.0000","7.0000","6.0000","2.0000","1.0000","0.297","0.378","0.366","2","1","0.0000","0.0000","4.0000","0.0000","0.0000"
"20180406","LG","0.8333","1.0000","0.0000","0.0000","1","3.8333","8.5000","0.5000","0.0000","6.5000","4.5000","2.5000","0.5000","0.246","0.29","0.381","2.5","2","0.0000","0.0000","6.0000","1.5000","0.0000"
"20180407","LG","0.8333","1.0000","0.0000","0.0000","1","3.8333","8.5000","0.5000","0.0000","6.5000","4.5000","2.5000","0.5000","0.246","0.29","0.381","2.5","2","0.0000","0.0000","6.0000","1.5000","0.0000"
"20180408","LG","0.8333","1.0000","0.0000","0.0000","1","3.9630","9.3333","0.6667","0.0000","8.0000","5.0000","3.3333","0.6667","0.262","0.374","0.375","3.33","3","1.3333","0.3333","5.0000","1.6667","0.3333"
"20180410","LG","0.8333","1.0000","0.0000","0.0000","1","3.9630","9.3333","0.6667","0.0000","8.0000","5.0000","3.3333","0.6667","0.262","0.383","0.375","3.33","3","1.0000","0.6667","5.0000","1.6667","0.3333"
"20180411","LG","0.6667","0.7500","0.2500","0.0000","0.75","3.8774","8.5000","0.5000","0.0000","6.5000","4.5000","3.2500","1.0000","0.248","0.35","0.377","3.31","-1","1.0000","0.5000","5.5000","1.7500","0.2500"
"20180412","LG","0.6667","0.6000","0.4000","0.0000","0.600000023841858","4.0154","9.0000","0.4000","0.0000","6.2000","6.0000","4.6000","1.2000","0.259","0.368","0.372","4.78","-2","1.8000","0.4000","5.0000","1.4000","0.2000"
"20180413","LG","0.6667","0.6667","0.3333","0.0000","0.666999995708466","3.9172","8.6667","0.3333","0.0000","5.8333","5.1667","4.0000","1.0000","0.254","0.361","0.358","4.13","1","1.6667","0.5000","4.5000","1.1667","0.1667"
"20180415","LG","0.5000","0.5714","0.2857","0.1429","0.666999995708466","3.9620","8.7143","0.2857","0.1429","5.4286","4.8571","3.7143","1.0000","0.251","0.346","0.349","3.82","1","1.5714","0.4286","4.2857","1.0000","0.1429"
"20180417","LG","0.5000","0.5000","0.2500","0.2500","0.666999995708466","3.9526","8.6250","0.2500","0.1250","5.7500","5.2500","4.0000","1.1250","0.248","0.338","0.351","4.09","1","1.6250","0.3750","4.3750","1.2500","0.2500"
"20180418","LG","0.6667","0.5556","0.2222","0.2222","0.71399998664856","3.9958","9.1111","0.4444","0.1111","6.2222","5.1111","4.0000","1.1111","0.259","0.369","0.355","4.08","2","1.8889","0.3333","4.1111","1.3333","0.3333"
"20180419","LG","0.5000","0.5000","0.3000","0.2000","0.625","4.0191","9.0000","0.5000","0.2000","6.1000","6.5000","5.5000","1.0000","0.256","0.37","0.354","5.67","-1","1.9000","0.3000","4.2000","1.3000","0.4000"
"20180420","LG","0.5000","0.4545","0.3636","0.1818","0.555999994277954","4.0385","9.0909","0.4545","0.1818","5.8182","6.3636","5.4545","0.9091","0.26","0.371","0.354","5.66","-2","2.0000","0.2727","4.0909","1.2727","0.4545"
"20180421","LG","0.5000","0.4167","0.4167","0.1667","0.5","4.0355","8.9167","0.5000","0.1667","5.5000","6.2500","5.4167","0.8333","0.257","0.369","0.35","5.66","-3","1.9167","0.2500","4.0000","1.2500","0.5000"
"20180422","LG","0.5000","0.4615","0.3846","0.1538","0.545000016689301","4.0237","9.0000","0.4615","0.2308","5.6923","6.2308","5.4615","0.7692","0.259","0.374","0.352","5.69","1","2.0000","0.3077","4.0769","1.2308","0.5385"
"20180424","LG","0.5000","0.4615","0.3846","0.1538","0.545000016689301","4.0237","9.0000","0.4615","0.2308","5.6923","6.2308","5.4615","0.7692","0.259","0.374","0.352","5.69","1","2.0000","0.3077","4.0769","1.2308","0.5385"
"20180425","LG","0.5000","0.4286","0.4286","0.1429","0.5","4.0302","9.1429","0.4286","0.2143","5.5714","6.3571","5.1429","0.8571","0.262","0.376","0.357","5.34","-1","2.0000","0.3571","4.2143","1.2143","0.5000"
"20180426","LG","0.5000","0.4667","0.4000","0.1333","0.537999987602234","4.0435","9.5333","0.5333","0.2667","6.0000","6.2667","4.9333","1.0000","0.271","0.398","0.361","5.11","1","2.2000","0.3333","4.0667","1.2000","0.6000"
"20180427","LG","0.6667","0.5000","0.3750","0.1250","0.570999979972839","3.9904","9.3125","0.5625","0.2500","5.8125","5.9375","4.6875","0.9375","0.268","0.399","0.356","4.84","2","2.2500","0.3125","3.9375","1.1250","0.5625"
"20180428","LG","0.5000","0.4706","0.4118","0.1176","0.532999992370605","3.9573","9.0588","0.5294","0.2941","5.5882","6.0000","4.7647","1.0588","0.262","0.395","0.35","4.91","-1","2.1765","0.4118","3.9412","1.0588","0.5882"
"20180429","LG","0.6667","0.5000","0.3889","0.1111","0.563000023365021","3.9470","9.1667","0.5000","0.3333","5.6667","5.8889","4.6111","1.0556","0.266","0.399","0.354","4.75","1","2.1111","0.5000","3.9444","1.0556","0.5556"
"20180501","LG","0.5000","0.4737","0.4211","0.1053","0.528999984264374","3.9496","9.0526","0.5263","0.3158","5.5263","6.3684","5.1579","1.1053","0.263","0.397","0.351","5.33","-1","2.0526","0.4737","3.8421","1.0526","0.5263"
"20180502","LG","0.5000","0.4737","0.4211","0.1053","0.528999984264374","3.9496","9.0526","0.5263","0.3158","5.5263","6.3684","5.1579","1.1053","0.263","0.397","0.351","5.33","-1","2.0526","0.4737","3.8421","1.0526","0.5263"
"20180503","LG","0.5000","0.4500","0.4500","0.1000","0.5","3.9981","9.3000","0.5000","0.4000","5.6000","6.4500","5.2000","1.1500","0.268","0.395","0.355","5.4","-2","2.0000","0.4500","3.8500","1.0500","0.5000"
"20180504","LG","0.3333","0.4286","0.4762","0.0952","0.474000006914139","3.9543","8.9524","0.4762","0.4286","5.3333","6.2857","5.0952","1.1429","0.261","0.383","0.347","5.28","-3","1.9048","0.4286","3.8095","1.0000","0.4762"
"20180505","LG","0.1667","0.4091","0.5000","0.0909","0.449999988079071","3.9617","9.0455","0.4545","0.4091","5.3636","6.3182","5.1818","1.0909","0.263","0.381","0.349","5.36","-4","1.9091","0.4091","3.8636","0.9545","0.4545"
"20180508","LG","0.1667","0.4348","0.4783","0.0870","0.476000010967255","3.9734","9.2609","0.4348","0.3913","5.5217","6.1739","5.0870","1.0870","0.268","0.387","0.354","5.26","1","1.9565","0.4348","3.9565","0.9565","0.4783"
"20180509","LG","0.1667","0.4167","0.5000","0.0833","0.455000013113022","3.9936","9.3750","0.5000","0.3750","5.5000","6.2083","5.1667","1.0833","0.27","0.394","0.358","5.36","-1","1.9583","0.4167","4.0000","0.9583","0.4583"
"20180510","LG","0.1667","0.4000","0.5200","0.0800","0.435000002384186","4.0169","9.4400","0.4800","0.4000","5.4000","6.2800","5.2400","1.0800","0.272","0.392","0.357","5.45","-2","1.9600","0.4000","3.9200","0.9200","0.4400"
"20180511","LG","0.1667","0.3846","0.5385","0.0769","0.416999995708466","4.0297","9.4615","0.4615","0.3846","5.3077","6.2692","5.2692","1.0385","0.272","0.392","0.355","5.5","-3","2.0000","0.3846","3.8077","0.9231","0.4231"
"20180513","LG","0.1667","0.3846","0.5385","0.0769","0.416999995708466","4.0297","9.4615","0.4615","0.3846","5.3077","6.2692","5.2692","1.0385","0.272","0.392","0.355","5.5","-3","2.0000","0.3846","3.8077","0.9231","0.4231"
"20180515","LG","0.1667","0.3704","0.5556","0.0741","0.400000005960464","4.0029","9.2963","0.4444","0.3704","5.1852","6.1852","5.1852","1.0741","0.269","0.384","0.355","5.4","-4","1.9259","0.3704","3.8889","0.9630","0.4074"
"20180516","LG","0.1667","0.3704","0.5556","0.0741","0.400000005960464","4.0029","9.2963","0.4444","0.3704","5.1852","6.1852","5.1852","1.0741","0.269","0.384","0.355","5.4","-4","1.9259","0.3704","3.8889","0.9630","0.4074"
"20180517","LG","0.1667","0.3704","0.5556","0.0741","0.400000005960464","4.0029","9.2963","0.4444","0.3704","5.1852","6.1852","5.1852","1.0741","0.269","0.384","0.355","5.4","-4","1.9259","0.3704","3.8889","0.9630","0.4074"
"20180518","LG","0.1667","0.3704","0.5556","0.0741","0.400000005960464","4.0029","9.2963","0.4444","0.3704","5.1852","6.1852","5.1852","1.0741","0.269","0.384","0.355","5.4","-4","1.9259","0.3704","3.8889","0.9630","0.4074"
"20180519","LG","0.1667","0.3571","0.5714","0.0714","0.384999990463257","3.9986","9.2857","0.4286","0.3571","5.0714","6.1071","5.1429","1.0357","0.268","0.382","0.356","5.35","-5","1.9286","0.3571","4.0000","0.9286","0.3929"
"20180520","LG","0.1667","0.3448","0.5517","0.1034","0.384999990463257","3.9748","9.1034","0.4138","0.3448","4.9310","5.9310","5.0000","1.0690","0.264","0.375","0.353","5.19","-5","1.8966","0.3448","4.0345","0.8966","0.3793"
"20180522","LG","0.1667","0.3667","0.5333","0.1000","0.407000005245209","3.9795","9.1333","0.4667","0.3667","5.1000","5.8667","4.9333","1.0333","0.264","0.378","0.352","5.12","1","1.8667","0.3333","4.0000","0.8667","0.3667"
"20180523","LG","0.1667","0.3871","0.5161","0.0968","0.428999990224838","3.9839","9.2903","0.4839","0.3548","5.3226","5.8710","4.9677","1.0000","0.268","0.384","0.356","5.15","2","1.9032","0.3226","4.0968","0.8387","0.4194"
"20180524","LG","0.1667","0.3750","0.5313","0.0938","0.414000004529953","3.9844","9.2188","0.5000","0.3438","5.2188","5.9063","4.9063","1.0313","0.267","0.383","0.353","5.09","-1","1.8750","0.3125","4.0313","0.8125","0.4063"
"20180525","LG","0.1667","0.3939","0.5152","0.0909","0.43299999833107","3.9709","9.2424","0.4848","0.3636","5.2121","5.8485","4.8788","1.0606","0.268","0.383","0.354","5.06","1","1.9091","0.3030","4.0303","0.7879","0.3939"
"20180526","LG","0.3333","0.4118","0.5000","0.0882","0.451999992132187","3.9515","9.2647","0.4706","0.4706","5.2353","5.8235","4.8529","1.0882","0.27","0.382","0.358","5.03","2","1.8529","0.2941","4.1471","0.7941","0.3824"
"20180527","LG","0.3333","0.4286","0.4857","0.0857","0.46900001168251","3.9562","9.4000","0.4857","0.4571","5.2857","5.7143","4.7714","1.0571","0.273","0.385","0.361","4.94","3","1.8286","0.2857","4.1429","0.7714","0.3714"
"20180529","LG","0.3333","0.4444","0.4722","0.0833","0.485000014305115","3.9702","9.5000","0.5000","0.5556","5.2778","5.6667","4.7222","1.0833","0.275","0.389","0.361","4.88","4","1.8889","0.2778","4.1389","0.7500","0.3611"
"20180530","LG","0.3333","0.4324","0.4865","0.0811","0.470999985933304","3.9699","9.4324","0.5405","0.5405","5.2432","5.6486","4.7297","1.0541","0.273","0.392","0.359","4.9","-1","1.8649","0.2973","4.0541","0.7297","0.3514"
"20180531","LG","0.3333","0.4474","0.4737","0.0789","0.486000001430511","3.9647","9.4211","0.5789","0.5526","5.2895","5.5263","4.6316","1.0789","0.273","0.397","0.357","4.79","1","1.9737","0.2895","3.9737","0.7105","0.3684"
"20180601","LG","0.3333","0.4359","0.4872","0.0769","0.472000002861023","3.9598","9.3846","0.5641","0.5641","5.1795","5.6410","4.6923","1.1026","0.272","0.394","0.355","4.85","-1","1.9487","0.2821","3.9231","0.7179","0.3590"
"20180602","LG","0.3333","0.4250","0.4750","0.1000","0.472000002861023","3.9551","9.3500","0.5750","0.5500","5.1750","5.6250","4.6500","1.1000","0.271","0.394","0.354","4.8","-1","1.9500","0.2750","3.9000","0.7000","0.3500"
"20180603","LG","0.3333","0.4146","0.4878","0.0976","0.458999991416931","3.9422","9.2439","0.5610","0.5610","5.0488","5.5854","4.6341","1.0976","0.269","0.389","0.351","4.78","-2","1.9024","0.2683","3.8293","0.7073","0.3415"
"20180605","LG","0.1667","0.4048","0.5000","0.0952","0.446999996900558","3.9409","9.2143","0.5476","0.5476","4.9524","5.5714","4.6429","1.0952","0.268","0.385","0.349","4.79","-3","1.8571","0.2619","3.7857","0.6905","0.3333"
"20180606","LG","0.1667","0.3953","0.5116","0.0930","0.435999989509583","3.9397","9.2558","0.5349","0.5349","4.9302","5.6047","4.6977","1.0930","0.269","0.384","0.35","4.84","-4","1.8605","0.2558","3.7674","0.6744","0.3256"
"20180607","LG","0.1667","0.3864","0.5000","0.1136","0.435999989509583","3.9385","9.3182","0.5227","0.5455","4.8409","5.5000","4.6136","1.0909","0.271","0.385","0.349","4.75","-4","1.8182","0.2727","3.6818","0.6591","0.3182"
"20180608","LG","0.1667","0.3778","0.5111","0.1111","0.425000011920929","3.9397","9.2889","0.5111","0.5556","4.8222","5.7111","4.8000","1.1111","0.27","0.384","0.349","4.95","-5","1.8444","0.2667","3.6667","0.6444","0.3333"
"20180609","LG","0.1667","0.3913","0.5000","0.1087","0.439000010490417","3.9411","9.3043","0.5217","0.5435","4.9348","5.6522","4.7391","1.1087","0.27","0.387","0.348","4.88","1","1.8696","0.2826","3.6304","0.6304","0.3478"
"20180610","LG","0.1667","0.3913","0.5000","0.1087","0.439000010490417","3.9411","9.3043","0.5217","0.5435","4.9348","5.6522","4.7391","1.1087","0.27","0.387","0.348","4.88","1","1.8696","0.2826","3.6304","0.6304","0.3478"
"20180612","LG","0.1667","0.3830","0.5106","0.1064","0.428999990224838","3.9497","9.3830","0.5319","0.5319","4.9574","5.7234","4.8298","1.0851","0.272","0.39","0.35","4.97","-1","1.8723","0.2979","3.6809","0.6383","0.3404"
"20180613","LG","0.1667","0.3958","0.5000","0.1042","0.44200000166893","3.9412","9.3750","0.5208","0.5208","4.8958","5.6250","4.7500","1.0625","0.272","0.388","0.35","4.89","1","1.8333","0.2917","3.6667","0.6458","0.3333"
"20180614","LG","0.1667","0.4082","0.4898","0.1020","0.455000013113022","3.9378","9.4286","0.5306","0.5102","4.9796","5.5510","4.6939","1.0612","0.274","0.39","0.351","4.83","2","1.8367","0.2857","3.6327","0.6531","0.3469"
"20180615","LG","0.1667","0.4000","0.5000","0.1000","0.444000005722046","3.9389","9.3800","0.5200","0.5400","4.9000","5.5400","4.7000","1.0400","0.273","0.387","0.351","4.84","-1","1.8200","0.2800","3.7000","0.6400","0.3400"
"20180616","LG","0.1667","0.4118","0.4902","0.0980","0.456999987363815","3.9402","9.4118","0.5294","0.5294","4.9020","5.4314","4.6078","1.0196","0.273","0.387","0.351","4.75","1","1.7843","0.2745","3.6863","0.6275","0.3333"
"20180617","LG","0.1667","0.4038","0.5000","0.0962","0.446999996900558","3.9500","9.4423","0.5192","0.5192","4.8846","5.4423","4.6154","1.0192","0.274","0.387","0.352","4.76","-1","1.7885","0.2692","3.6731","0.6346","0.3269"
"20180619","LG","0.1667","0.4038","0.5000","0.0962","0.44699999690055847","3.9500","9.4423","0.5192","0.5192","4.8846","5.4423","4.6154","1.0192","0.274","0.387","0.352","4.76","-1","1.7885","0.2692","3.6731","0.6346","0.3269"
"20180620","LG","0.1667","0.4038","0.5000","0.0962","0.44699999690055847","3.9500","9.4423","0.5192","0.5192","4.8846","5.4423","4.6154","1.0192","0.274","0.387","0.352","4.76","-1","1.7885","0.2692","3.6731","0.6346","0.3269"
"20180621","LG","0.1667","0.4038","0.5000","0.0962","0.44699999690055847","3.9500","9.4423","0.5192","0.5192","4.8846","5.4423","4.6154","1.0192","0.274","0.387","0.352","4.76","-1","1.7885","0.2692","3.6731","0.6346","0.3269"
"20180622","LG","0.1667","0.3962","0.5094","0.0943","0.43799999356269836","3.9402","9.3774","0.5283","0.5094","4.8302","5.5283","4.7170","1.0189","0.273","0.385","0.35","4.86","-2","1.7547","0.2642","3.6415","0.6226","0.3208"
"20180623","LG","0.1667","0.4074","0.5000","0.0926","0.4490000009536743","3.9307","9.3333","0.5556","0.5000","4.8704","5.4815","4.6852","1.0000","0.272","0.388","0.349","4.83","1","1.7593","0.2778","3.6111","0.6111","0.3148"
"20180624","LG","0.1667","0.4000","0.5091","0.0909","0.4399999976158142","3.9196","9.2364","0.5455","0.4909","4.7818","5.4182","4.6364","0.9818","0.27","0.384","0.348","4.77","-1","1.7455","0.2727","3.6364","0.6364","0.3091"
"20180626","LG","0.1667","0.3929","0.5179","0.0893","0.4309999942779541","3.9168","9.1607","0.5714","0.4821","4.7321","5.4643","4.6786","0.9821","0.268","0.384","0.347","4.83","-2","1.7143","0.2679","3.6607","0.6250","0.3036"
"20180627","LG","0.1667","0.3929","0.5179","0.0893","0.4309999942779541","3.9168","9.1607","0.5714","0.4821","4.7321","5.4643","4.6786","0.9821","0.268","0.384","0.347","4.83","-2","1.7143","0.2679","3.6607","0.6250","0.3036"
